,userId,movieId,rating,timestamp
16971,107,2,5.0,829322340
16972,107,5,4.0,829322340
16973,107,11,5.0,829322340
16974,107,62,5.0,829322340
16975,107,104,3.0,829322340
16976,107,105,4.0,829322340
16977,107,110,5.0,832003811
16979,107,140,4.0,829322340
16980,107,141,5.0,829322340
16981,107,150,5.0,832003609
16983,107,160,4.0,832003891
16984,107,161,4.0,832003700
16985,107,165,3.0,832003678
16986,107,185,4.0,832003754
16987,107,208,3.0,832003755
16988,107,231,3.0,832003701
16989,107,253,4.0,832003700
16990,107,266,4.0,832003845
16991,107,292,4.0,832003754
16992,107,296,3.0,832003609
16993,107,316,3.0,832003678
16994,107,317,4.0,832003891
16995,107,318,5.0,832003644
16996,107,329,3.0,832003678
16997,107,344,3.0,832003644
16998,107,349,4.0,832003644
16999,107,380,4.0,832003609
17000,107,410,3.0,832003845
17001,107,432,4.0,832003891
17002,107,434,3.0,832003700
17004,108,25,4.0,1042838964
17005,108,82,5.0,1042839636
17006,108,151,2.0,1042838877
17007,108,156,4.0,1042840602
17008,108,469,4.0,1042838912
17009,108,480,4.0,1042838912
17010,108,497,3.0,1042841018
17011,108,508,4.0,1042840657
17012,108,509,5.0,1042839865
17014,108,800,5.0,1042840740
17015,108,838,5.0,1042840302
17016,108,848,3.0,1042838964
17017,108,926,3.0,1042839569
17019,108,1095,2.0,1042839665
17080,109,6,3.0,841108665
17081,109,11,4.0,841108045
17082,109,14,4.0,841109326
17083,109,16,4.0,841108751
17084,109,18,3.0,841109921
17085,109,21,3.0,841107538
17086,109,25,5.0,841108589
17087,109,31,3.0,841108623
17088,109,32,4.0,841107643
17089,109,34,3.0,841107487
17090,109,36,5.0,841143673
17091,109,39,3.0,841107584
17092,109,45,3.0,841108914
17093,109,47,3.0,841107393
17094,109,50,4.0,841107584
17095,109,52,3.0,841109666
17096,109,62,5.0,841108564
17097,109,76,3.0,841151480
17098,109,104,2.0,842224863
17099,109,110,5.0,841106621
17100,109,122,3.0,841109220
17101,109,135,3.0,841142066
17102,109,144,3.0,841109781
17103,109,150,3.0,841106309
17104,109,151,4.0,841108346
17107,109,161,3.0,841106509
17108,109,163,3.0,841108799
17109,109,165,3.0,841106402
17110,109,168,3.0,841108509
17111,109,173,2.0,841107989
17112,109,175,5.0,841109499
17113,109,198,3.0,841109119
17114,109,216,2.0,841108967
17115,109,223,3.0,841108665
17116,109,230,3.0,841108877
17117,109,231,3.0,841106453
17118,109,233,3.0,841109953
17119,109,235,3.0,841108410
17120,109,246,3.0,841108799
17121,109,249,4.0,842793725
17122,109,252,3.0,841108346
17123,109,253,3.0,841106550
17124,109,256,3.0,841108509
17125,109,266,3.0,841107725
17126,109,272,3.0,841108751
17127,109,273,3.0,841108711
17128,109,283,2.0,841275803
17129,109,288,5.0,841106621
17130,109,290,3.0,841189922
17131,109,296,5.0,841106309
17132,109,300,3.0,841107487
17133,109,315,2.0,841108045
17134,109,318,5.0,841106509
17135,109,319,3.0,841109187
17136,109,329,2.0,841106509
17137,109,344,2.0,841106402
17138,109,346,4.0,841141700
17139,109,347,3.0,842744202
17140,109,348,3.0,841108835
17141,109,349,3.0,841106402
17142,109,353,3.0,841108564
17143,109,354,3.0,841109755
17144,109,355,3.0,841108665
17145,109,356,5.0,841106550
17146,109,357,4.0,841107725
17147,109,361,3.0,841109369
17148,109,364,3.0,841107487
17149,109,366,3.0,841151436
17150,109,367,3.0,841107487
17151,109,370,3.0,841108711
17152,109,371,3.0,841109144
17153,109,377,3.0,841107538
17154,109,380,3.0,841106309
17155,109,383,3.0,841109258
17156,109,410,3.0,841107393
17157,109,422,3.0,841143258
17158,109,432,3.0,841107989
17159,109,437,2.0,841141958
17160,109,440,3.0,841107725
17161,109,442,3.0,841108301
17162,109,454,3.0,841106621
17163,109,457,4.0,841106453
17164,109,474,3.0,841108346
17165,109,477,3.0,841109063
17166,109,480,3.0,841106621
17167,109,481,3.0,841109838
17168,109,485,2.0,841108711
17169,109,490,3.0,841143195
17170,109,500,3.0,841107538
17171,109,507,4.0,841275346
17172,109,514,3.0,841109326
17173,109,516,3.0,841142032
17174,109,524,3.0,841109953
17175,109,527,3.0,841107643
17176,109,528,3.0,841275665
17177,109,535,3.0,841109643
17178,109,537,3.0,841141448
17179,109,540,3.0,841109119
17180,109,543,3.0,841109119
17181,109,551,3.0,841108509
17182,109,553,5.0,841107923
17183,109,555,4.0,841108564
17185,109,587,3.0,841107643
17186,109,588,3.0,841106402
17187,109,589,3.0,841107487
17190,109,593,4.0,841106453
17191,109,597,3.0,841107643
17193,109,733,3.0,844079136
17194,109,743,3.0,841142066
17195,109,778,4.0,841441442
17196,109,780,3.0,841108877
17197,109,788,3.0,841142141
17198,109,802,4.0,841109615
17199,109,805,4.0,841189685
17200,109,852,3.0,841189749
17207,110,47,4.5,1175330162
17208,110,110,3.5,1175329878
17210,110,227,1.0,1175329490
17211,110,232,3.5,1175329437
17212,110,296,4.5,1175330118
17213,110,374,1.0,1175329527
17214,110,527,4.0,1175330162
17216,110,608,4.5,1175329957
17217,110,778,3.5,1175330233
17221,110,1089,4.0,1175330137
17258,111,5,3.5,1517441319
17259,111,16,4.5,1518640768
17260,111,24,2.5,1518640854
17261,111,34,2.5,1516153818
17262,111,39,4.0,1516153474
17263,111,48,3.5,1518640791
17264,111,65,3.5,1518640926
17265,111,104,3.5,1518640683
17266,111,145,4.0,1516155003
17267,111,180,2.5,1516154589
17268,111,193,3.0,1518640862
17269,111,203,3.5,1518640918
17270,111,318,4.5,1518640631
17271,111,327,2.5,1518640870
17272,111,356,5.0,1516140793
17273,111,364,3.5,1518661552
17274,111,410,4.0,1517441305
17275,111,480,2.5,1516140723
17276,111,500,4.0,1516156095
17277,111,551,4.0,1518661412
17278,111,585,2.5,1518640830
17279,111,588,4.5,1516156189
17280,111,593,0.5,1516140707
17281,111,595,3.0,1518661479
17282,111,597,4.0,1516154072
17283,111,673,2.5,1516156379
17284,111,719,4.0,1518640859
17285,111,784,2.5,1518640784
17286,111,837,4.0,1518640907
17904,112,1,3.0,1442535639
17905,112,2,1.5,1513989948
17906,112,6,4.5,1513989933
17907,112,16,4.5,1513990003
17908,112,17,0.5,1513989967
17909,112,19,4.0,1513989970
17910,112,21,2.0,1513989975
17911,112,25,2.5,1513989973
17912,112,32,5.0,1442535842
17913,112,36,0.5,1513989966
17914,112,39,0.5,1513989927
17915,112,47,5.0,1442535846
17916,112,50,5.0,1442535839
17917,112,62,4.0,1513989987
17918,112,95,1.5,1513989977
17919,112,104,4.0,1513989997
17920,112,110,3.5,1442535826
17921,112,141,4.0,1513989961
17922,112,150,4.0,1442535835
17923,112,161,1.5,1513989954
17924,112,185,2.0,1513989947
17925,112,208,2.5,1513989909
17926,112,223,1.5,1513989951
17927,112,253,4.5,1513989915
17929,112,288,4.0,1513989961
17930,112,292,4.0,1513989930
17931,112,300,0.5,1513989999
17932,112,329,2.5,1513989925
17933,112,339,1.5,1513989982
17934,112,356,3.5,1442535627
17935,112,357,0.5,1513989921
17936,112,434,0.5,1513989941
17937,112,454,4.0,1513989944
17938,112,480,5.0,1442535631
17939,112,508,4.5,1513989990
17940,112,551,3.5,1513989983
17941,112,593,4.0,1442535629
17942,112,778,3.5,1513989917
17943,112,780,5.0,1442535837
17944,112,788,1.5,1513989994
17969,113,11,3.0,980051838
17970,113,25,1.0,980051660
17971,113,39,3.0,980051704
17972,113,46,3.0,980051838
17973,113,64,2.0,980051988
17974,113,71,1.0,980051522
17975,113,74,3.0,980051922
17977,113,207,3.0,980051546
17978,113,222,4.0,980051734
17979,113,224,3.0,980051862
17981,113,265,5.0,980051660
17982,113,293,5.0,980051638
17983,113,351,5.0,980051862
17984,113,356,4.0,980051894
17985,113,357,4.0,980051777
17986,113,490,3.0,980051499
17987,113,509,5.0,980051801
17988,113,539,3.0,980051961
17989,113,543,2.0,980051922
17990,113,550,2.0,980051988
17991,113,587,3.0,980051938
17992,113,593,4.0,980051263
17993,113,597,4.0,980051777
17994,113,779,3.0,980051988
17995,113,804,3.0,980051922
17996,113,838,4.0,980051757
18000,113,904,5.0,980307343
18002,113,912,5.0,980307023
18003,113,915,5.0,980306937
18016,113,1094,5.0,980051638
18018,113,1183,5.0,980051704
18120,114,593,3.0,1485387708
18150,115,21,4.0,970756771
18151,115,32,5.0,958574098
18152,115,34,2.0,957760059
18153,115,110,3.0,958574203
18154,115,112,2.0,970756534
18156,115,196,4.0,957648436
18158,115,296,5.0,944954937
18159,115,364,4.0,944950805
18160,115,368,4.0,944951378
18161,115,370,4.0,970839149
18162,115,380,1.0,957647313
18163,115,383,2.0,944951450
18164,115,457,4.0,970756771
18165,115,480,5.0,944953733
18166,115,487,5.0,944951378
18167,115,553,5.0,944951378
18168,115,588,4.0,948322710
18169,115,589,5.0,958574098
18172,115,593,5.0,966978103
18174,115,595,4.0,948322663
18175,115,653,2.0,944953733
18176,115,736,1.0,957647314
18177,115,780,2.0,970838729
18178,115,919,4.0,944958086
18181,115,1200,5.0,959801035
18185,115,1241,1.0,957759878
18262,116,3,3.5,1337200325
18263,116,47,3.5,1337199584
18264,116,150,1.0,1337199701
18265,116,160,4.0,1337200317
18266,116,161,4.5,1337199965
18267,116,165,3.5,1337199802
18268,116,231,2.5,1337199840
18269,116,339,4.5,1337199980
18270,116,350,4.0,1337200251
18271,116,356,4.0,1337199672
18272,116,367,5.0,1337199834
18273,116,377,3.5,1337199774
18274,116,457,3.0,1337199695
18275,116,480,4.0,1337199676
18276,116,500,3.0,1337199829
18277,116,527,2.0,1337199734
18278,116,539,4.0,1337199887
18281,116,589,4.0,1337199708
18283,116,593,2.0,1337199284
18284,116,597,4.5,1337199369
18285,116,736,4.0,1337199815
18286,116,780,2.5,1337199715
18289,116,920,1.0,1337200265
18296,116,1183,3.0,1337200232
18349,117,2,3.0,844163002
18350,117,3,3.0,844163663
18351,117,5,3.0,844163754
18352,117,6,3.0,844163102
18353,117,7,4.0,844163615
18354,117,10,3.0,844162850
18355,117,11,4.0,844162970
18356,117,17,3.0,844163037
18357,117,19,2.0,844162892
18358,117,21,4.0,844162913
18359,117,26,4.0,844163712
18360,117,31,3.0,844163204
18361,117,32,3.0,844162955
18362,117,34,3.0,844163454
18363,117,36,3.0,844163102
18364,117,39,3.0,844162955
18365,117,41,4.0,844163693
18366,117,44,2.0,844163037
18367,117,47,4.0,844162892
18368,117,48,3.0,844163082
18369,117,50,4.0,844162933
18370,117,60,3.0,844163754
18371,117,62,4.0,844163122
18372,117,73,4.0,844163663
18373,117,105,3.0,844163693
18374,117,110,5.0,844162850
18375,117,141,4.0,844163019
18376,117,150,4.0,844162743
18377,117,151,3.0,844163019
18379,117,158,3.0,844163061
18380,117,160,3.0,844162955
18381,117,161,3.0,844162832
18382,117,165,3.0,844162770
18383,117,168,3.0,844163061
18384,117,172,3.0,844163061
18385,117,185,3.0,844162832
18386,117,186,3.0,844163019
18387,117,193,2.0,844163102
18388,117,204,3.0,844163082
18389,117,224,4.0,844163122
18390,117,225,3.0,844162913
18391,117,227,3.0,844163216
18392,117,230,3.0,844163734
18393,117,231,2.0,844162793
18394,117,235,3.0,844163082
18395,117,236,3.0,844162985
18396,117,237,3.0,844163156
18397,117,249,4.0,844163543
18398,117,252,4.0,844163019
18399,117,253,4.0,844162832
18400,117,256,3.0,844163082
18401,117,261,3.0,844163061
18402,117,262,3.0,844163663
18403,117,266,4.0,844162970
18404,117,272,4.0,844163156
18405,117,273,3.0,844163156
18406,117,277,4.0,844163204
18407,117,280,3.0,844163543
18408,117,282,3.0,844163002
18409,117,288,2.0,844162850
18410,117,292,4.0,844162811
18411,117,293,3.0,844163082
18412,117,296,4.0,844162744
18413,117,300,4.0,844162870
18414,117,315,3.0,844162970
18415,117,316,3.0,844162811
18416,117,317,3.0,844163454
18417,117,318,5.0,844162811
18418,117,329,3.0,844162793
18419,117,333,3.0,844163136
18420,117,339,3.0,844162832
18421,117,344,2.0,844162770
18422,117,349,3.0,844162793
18423,117,350,3.0,844162955
18424,117,353,3.0,844163121
18425,117,356,4.0,844162810
18426,117,357,3.0,844162955
18427,117,362,4.0,844163543
18428,117,364,4.0,844162870
18429,117,367,3.0,844162892
18430,117,368,4.0,844163136
18431,117,377,3.0,844162892
18432,117,380,4.0,844162744
18433,117,410,3.0,844162870
18434,117,420,3.0,844162933
18435,117,432,3.0,844162985
18436,117,434,3.0,844162810
18437,117,440,4.0,844162970
18438,117,442,3.0,844163002
18439,117,454,3.0,844162850
18440,117,457,4.0,844162793
18441,117,474,3.0,844163002
18442,117,475,3.0,844163511
18443,117,480,4.0,844162832
18444,117,485,3.0,844163102
18445,117,491,5.0,844163664
18446,117,497,4.0,844163168
18447,117,500,4.0,844162892
18448,117,508,3.0,844163019
18449,117,515,4.0,844163615
18450,117,520,3.0,844163156
18451,117,524,3.0,844163712
18452,117,527,5.0,844162933
18453,117,529,3.0,844163511
18454,117,531,3.0,844163615
18455,117,534,3.0,844163663
18456,117,539,4.0,844162933
18457,117,551,4.0,844163037
18458,117,552,4.0,844163693
18459,117,553,4.0,844162985
18460,117,555,2.0,844163102
18461,117,585,3.0,844163121
18463,117,587,4.0,844162913
18464,117,588,4.0,844162770
18465,117,589,4.0,844162870
18468,117,593,5.0,844162770
18470,117,595,4.0,844162793
18471,117,596,4.0,844163454
18472,117,597,3.0,844162913
18473,117,608,3.0,844163511
18476,117,647,3.0,844163511
18477,117,648,3.0,844163136
18478,117,653,3.0,844163821
18479,117,656,3.0,844163962
18480,117,661,3.0,844163858
18481,117,697,3.0,844163962
18482,117,708,3.0,844163770
18483,117,719,4.0,844163870
18484,117,733,3.0,844163216
18485,117,736,2.0,844163121
18486,117,745,4.0,844163693
18487,117,747,3.0,844163992
18488,117,762,3.0,844163977
18489,117,765,3.0,844163896
18490,117,778,3.0,844163821
18491,117,780,3.0,844163204
18492,117,782,3.0,844163943
18493,117,783,4.0,844163543
18494,117,786,3.0,844163821
18495,117,788,3.0,844163896
18496,117,799,4.0,844163896
18497,117,802,3.0,844163543
18498,117,804,3.0,844163929
18499,117,805,4.0,844163454
18500,117,828,3.0,844163929
18501,117,848,3.0,844163896
18502,117,849,3.0,844163962
18503,117,852,3.0,844163870
18504,117,861,3.0,844163858
18505,117,880,3.0,844163977
18514,118,25,2.0,944924731
18516,118,296,4.0,944924487
18517,118,527,4.0,944923926
18519,118,608,4.0,944924329
18522,118,1104,4.0,944924487
18536,119,1,3.5,1435942468
18537,119,10,4.0,1435943180
18538,119,44,3.0,1435943918
18539,119,170,5.0,1435943952
18540,119,173,3.0,1435943284
18541,119,293,5.0,1435943240
18542,119,296,4.0,1436563596
18543,119,315,4.0,1435943910
18544,119,318,4.5,1468432386
18545,119,356,4.0,1435942470
18546,119,364,5.0,1437815672
18547,119,434,4.0,1435943225
18548,119,442,4.0,1435943269
18549,119,1092,4.0,1435943914
18751,120,5,4.0,860070029
18752,120,12,3.0,860070182
18753,120,32,3.0,860069973
18754,120,52,3.0,860070065
18755,120,141,3.0,860069973
18757,120,608,5.0,860070029
18758,120,631,3.0,860070216
18759,120,648,3.0,860069973
18760,120,653,3.0,860070065
18761,120,733,4.0,860070029
18762,120,736,3.0,860069973
18763,120,743,3.0,860070141
18764,120,765,3.0,860070306
18765,120,780,2.0,860069973
18766,120,783,3.0,860070141
18767,120,802,4.0,860070101
18768,120,852,2.0,860070141
18773,121,1,4.0,847656180
18774,121,5,3.0,847656405
18775,121,6,5.0,847656264
18776,121,11,4.0,847656100
18777,121,16,5.0,847656340
18778,121,19,2.0,847656045
18779,121,22,3.0,847656357
18780,121,25,4.0,847656224
18781,121,39,4.0,847656062
18782,121,44,1.0,847656224
18783,121,47,3.0,847656010
18784,121,62,5.0,847656203
18785,121,95,3.0,847656129
18786,121,110,4.0,847655980
18787,121,141,4.0,847656180
18788,121,150,3.0,847655899
18789,121,161,3.0,847655980
18790,121,163,4.0,847656374
18791,121,186,3.0,847656203
18792,121,225,3.0,847656062
18793,121,237,4.0,847656357
18794,121,246,3.0,847656374
18795,121,252,3.0,847656203
18796,121,253,3.0,847655996
18797,121,265,2.0,847656245
18798,121,266,3.0,847656077
18799,121,272,1.0,847656374
18800,121,282,3.0,847656113
18801,121,288,4.0,847655996
18802,121,292,3.0,847655960
18803,121,296,4.0,847655899
18804,121,300,3.0,847656027
18805,121,316,3.0,847655945
18806,121,318,5.0,847655960
18807,121,337,4.0,847656180
18808,121,344,3.0,847655927
18809,121,349,3.0,847655945
18810,121,353,3.0,847656245
18811,121,356,4.0,847655945
18812,121,377,3.0,847656010
18813,121,380,3.0,847655899
18814,121,432,2.0,847656100
18815,121,434,3.0,847655960
18816,121,435,2.0,847656100
18817,121,440,4.0,847656077
18818,121,454,3.0,847655996
18819,121,457,3.0,847655927
18820,121,474,3.0,847656113
18821,121,497,3.0,847656316
18822,121,508,3.0,847656129
18823,121,527,3.0,847656045
18824,121,539,4.0,847656045
18825,121,555,4.0,847656290
18828,121,595,3.0,847655945
18829,121,597,3.0,847656027
18830,121,780,4.0,847656203
18831,122,2,4.0,1461561176
18832,122,19,3.5,1461562132
18833,122,32,5.0,1461561526
18834,122,47,4.5,1461561420
18835,122,50,5.0,1461561151
18836,122,70,4.5,1461562250
18837,122,104,4.0,1461562198
18839,122,165,5.0,1461562066
18840,122,231,4.5,1461562094
18841,122,253,4.5,1461562158
18843,122,288,5.0,1461562373
18844,122,292,4.0,1461563011
18845,122,296,5.0,1461561354
18846,122,318,5.0,1461561133
18847,122,356,5.0,1461561332
18848,122,442,4.0,1461562544
18849,122,480,4.0,1461561380
18850,122,520,4.0,1461562759
18851,122,551,5.0,1461562043
18852,122,555,4.5,1461562546
18853,122,589,5.0,1461561440
18855,122,593,5.0,1461561148
18856,122,608,5.0,1461561468
18857,122,714,5.0,1461562845
18858,122,778,5.0,1461561523
18859,122,780,4.0,1461561583
18860,122,784,5.0,1461562570
18862,122,923,5.0,1461562092
18865,122,1089,5.0,1461561470
18871,122,1200,5.0,1461561520
18877,122,1220,4.5,1461562308
19123,123,47,4.5,1447291940
19125,123,293,3.5,1447291133
19126,123,296,4.0,1447291797
19127,123,318,4.0,1447269105
19128,123,593,4.0,1447291739
19179,124,1,4.0,1336584336
19180,124,50,4.5,1336412889
19181,124,110,3.5,1336584326
19182,124,175,4.0,1336409774
19183,124,256,3.0,1336409649
19185,124,296,4.5,1336423393
19186,124,318,4.5,1336412895
19187,124,344,3.5,1336584451
19188,124,356,5.0,1336423402
19189,124,480,3.5,1336423441
19190,124,520,4.0,1336409551
19191,124,543,3.0,1336409602
19192,124,593,4.0,1336423449
19193,124,608,5.0,1336412883
19195,124,1092,4.0,1336409634
19229,125,2,4.0,1474311709
19230,125,81,3.0,1474415153
19231,125,110,4.5,1474311613
19232,125,208,4.0,1474483295
19233,125,223,5.0,1474295267
19234,125,288,5.0,1474294680
19235,125,296,4.5,1474141538
19236,125,318,4.0,1474141490
19237,125,337,5.0,1474294944
19238,125,356,5.0,1474142139
19239,125,501,4.5,1474295924
19240,125,522,3.0,1474414944
19241,125,555,4.0,1474411255
19242,125,589,4.0,1474289503
19243,125,593,4.0,1474296735
19244,125,608,3.0,1474311629
19589,126,34,3.0,845925854
19590,126,47,5.0,845925822
19591,126,110,4.0,845925785
19592,126,150,4.0,845925577
19594,126,161,3.0,845925732
19595,126,165,4.0,845925615
19596,126,185,3.0,845925732
19597,126,208,2.0,845925732
19598,126,231,1.0,845925656
19599,126,253,1.0,845925785
19600,126,288,1.0,845925822
19601,126,292,3.0,845925732
19602,126,296,1.0,845925577
19603,126,300,2.0,845925854
19604,126,316,1.0,845925656
19605,126,318,5.0,845925690
19606,126,329,4.0,845925690
19607,126,339,3.0,845925785
19608,126,344,1.0,845925615
19609,126,349,4.0,845925656
19610,126,356,4.0,845925690
19611,126,364,5.0,845925822
19612,126,367,5.0,845925854
19613,126,377,5.0,845925822
19614,126,380,5.0,845925577
19615,126,410,2.0,845925854
19616,126,434,3.0,845925690
19617,126,454,5.0,845925785
19618,126,457,5.0,845925656
19619,126,480,3.0,845925690
19620,126,500,4.0,845925854
19621,126,588,3.0,845925615
19622,126,589,3.0,845925822
19625,126,593,3.0,845925615
19626,126,595,4.0,845925656
19627,127,272,3.0,1263527148
19630,127,913,5.0,1263527066
19649,128,110,5.0,899032847
19651,128,593,5.0,899032763
19652,128,608,5.0,899033437
19653,128,898,5.0,899032763
19654,128,904,5.0,899033229
19658,128,912,5.0,899032763
19659,128,923,4.0,899033269
19660,128,926,5.0,899033362
19661,128,935,5.0,899032806
19662,128,940,5.0,899032847
19663,128,942,4.0,899033506
19665,128,945,5.0,899033565
19682,129,47,3.5,1167376335
19683,129,110,4.0,1167375621
19684,129,160,3.5,1167377871
19685,129,185,3.5,1167376444
19686,129,208,4.0,1167375487
19687,129,239,4.0,1167378257
19688,129,253,3.5,1167376383
19690,129,292,3.5,1167376332
19691,129,316,4.5,1167375456
19692,129,480,3.5,1167375959
19693,129,485,3.5,1167375509
19695,129,588,3.5,1167375395
19696,129,597,4.0,1167376309
19697,129,648,4.0,1167376093
19698,129,653,3.5,1167377810
19699,129,733,4.0,1167376166
19700,129,736,4.0,1167376173
19701,129,780,3.5,1167375481
19822,130,1,3.0,832589610
19823,130,110,5.0,832589660
19824,130,150,4.0,832589516
19826,130,161,4.0,832589610
19827,130,165,4.0,832589546
19828,130,185,3.0,832589634
19829,130,208,3.0,832589634
19830,130,225,5.0,832589660
19831,130,231,4.0,832589583
19832,130,253,4.0,832589635
19833,130,292,5.0,832589635
19834,130,296,4.0,832589516
19835,130,300,3.0,832589634
19836,130,316,3.0,832589583
19837,130,317,3.0,832589692
19838,130,318,5.0,832589583
19839,130,329,3.0,832589583
19840,130,339,4.0,832589610
19841,130,344,4.0,832589546
19842,130,349,2.0,832589546
19843,130,380,3.0,832589516
19844,130,410,4.0,832589660
19845,130,434,3.0,832589610
19846,130,588,2.0,832589546
19849,130,595,2.0,832589583
19850,131,31,3.0,1349838570
19851,131,47,4.0,1349840567
19852,131,50,4.0,1349840171
19853,131,110,2.5,1349840503
19856,131,293,4.0,1349840551
19857,131,296,4.0,1349840345
19858,131,318,4.0,1349840163
19859,131,356,3.0,1349840626
19861,131,593,4.0,1349840279
19862,131,608,4.0,1349840158
19863,131,778,4.0,1349840763
19868,131,1089,4.0,1349840429
19869,131,1104,4.5,1349838654
19873,131,1200,3.5,1349840772
19878,131,1233,4.0,1349840367
19919,132,1,2.0,1157921785
19920,132,17,3.0,1157922698
19921,132,29,2.0,1157924165
19922,132,32,3.0,1329983726
19923,132,34,1.5,1157921395
19924,132,39,3.0,1157921453
19925,132,45,2.5,1157923125
19926,132,47,4.0,1157921243
19927,132,48,3.0,1157919960
19928,132,50,4.0,1157920377
19929,132,58,2.0,1157919923
19930,132,70,2.5,1157923053
19931,132,89,2.5,1157997580
19932,132,141,3.5,1159428730
19933,132,158,2.0,1157922952
19934,132,163,2.0,1157919918
19935,132,170,3.0,1157968958
19936,132,175,3.0,1157982515
19937,132,207,2.5,1157979087
19938,132,235,3.0,1157919810
19939,132,247,3.0,1157923560
19940,132,253,2.0,1157922662
19941,132,256,1.5,1157968600
19943,132,261,4.0,1157923139
19944,132,288,4.0,1157922712
19945,132,293,4.0,1157922745
19946,132,296,4.0,1329983943
19947,132,306,3.0,1157968905
19948,132,307,4.0,1157978985
19949,132,308,2.0,1157979712
19950,132,318,4.5,1329983827
19951,132,319,2.5,1157923770
19952,132,337,3.0,1159428859
19953,132,344,1.5,1157922631
19954,132,345,4.0,1157923088
19955,132,353,3.0,1157919859
19956,132,355,2.0,1157923325
19957,132,356,4.0,1157920481
19958,132,357,3.5,1157921441
19959,132,364,4.5,1157921351
19961,132,410,3.0,1157967526
19962,132,497,2.0,1157919871
19963,132,500,2.5,1157922641
19964,132,520,1.5,1157967999
19965,132,539,3.0,1157922655
19966,132,551,3.5,1157922289
19967,132,555,3.5,1157922900
19968,132,562,2.5,1157978934
19969,132,567,2.0,1157992669
19971,132,588,3.5,1157921180
19973,132,593,3.5,1329983852
19975,132,595,4.5,1329983927
19976,132,596,2.0,1157923028
19977,132,617,2.5,1174935055
19978,132,673,2.0,1157923360
19979,132,778,3.0,1157922796
19980,132,788,2.0,1157922765
19981,132,837,3.0,1157968411
19982,132,838,2.0,1157923556
19984,132,866,3.5,1157978820
19987,132,904,4.0,1157919926
19989,132,912,3.0,1157920920
19991,132,915,2.5,1174934846
19993,132,919,3.5,1157922721
19994,132,920,3.0,1157919867
20002,132,1089,3.0,1157920267
20266,133,32,4.0,843491488
20267,133,47,4.0,843491396
20268,133,50,3.0,843491446
20269,133,110,3.0,843491209
20270,133,150,3.0,843490780
20272,133,185,2.0,843491209
20273,133,223,3.0,843491446
20274,133,253,2.0,843491249
20275,133,288,2.0,843491249
20276,133,296,3.0,843490780
20277,133,300,3.0,843491793
20278,133,318,4.0,843490980
20279,133,349,2.0,843490845
20280,133,356,4.0,843490980
20281,133,367,3.0,843491396
20282,133,377,3.0,843491793
20283,133,380,3.0,843490781
20284,133,454,3.0,843491396
20285,133,457,4.0,843490862
20286,133,471,4.0,843491793
20287,133,474,3.0,843491514
20288,133,480,3.0,843491209
20289,133,524,3.0,843491580
20290,133,527,4.0,843491514
20291,133,529,3.0,843491514
20292,133,539,3.0,843491579
20293,133,555,3.0,843491488
20294,133,588,3.0,843490845
20295,133,589,3.0,843491249
20298,133,593,3.0,843490862
20299,133,780,3.0,843491793
20301,134,1,3.0,832841103
20302,134,47,4.0,832841168
20303,134,48,3.0,832841524
20304,134,110,5.0,832841168
20306,134,160,3.0,832841215
20307,134,161,4.0,832841103
20308,134,163,3.0,832841704
20309,134,173,3.0,832841267
20310,134,186,3.0,832841423
20311,134,193,3.0,832841586
20312,134,208,4.0,832841137
20313,134,227,3.0,832841633
20314,134,231,3.0,832841046
20315,134,253,4.0,832841137
20316,134,273,3.0,832841687
20317,134,288,4.0,832841168
20318,134,296,4.0,832840929
20319,134,315,3.0,832841244
20320,134,316,4.0,832841046
20321,134,344,3.0,832841003
20322,134,349,4.0,832841003
20323,134,364,3.0,832841586
20324,134,367,3.0,832841687
20325,134,380,2.0,832840929
20326,134,434,3.0,832841103
20327,134,442,4.0,832841791
20328,134,454,4.0,832841586
20329,134,509,4.0,832841747
20330,134,553,4.0,832841400
20331,134,588,3.0,832841003
20334,134,593,5.0,832841244
20335,134,595,5.0,832841046
20336,135,1,4.0,1009691859
20337,135,2,3.0,1009692764
20338,135,21,3.0,1009691915
20339,135,32,5.0,1009691695
20340,135,47,5.0,1009691144
20341,135,65,1.0,1009692359
20342,135,110,4.0,1009692826
20343,135,112,4.0,1009692910
20344,135,141,4.0,1009692048
20346,135,157,2.0,1009692345
20347,135,161,5.0,1009691186
20348,135,165,1.0,1009691403
20349,135,180,4.0,1009692060
20350,135,223,5.0,1009691897
20351,135,231,2.0,1009691066
20353,135,267,2.0,1009692359
20354,135,288,3.0,1009691292
20355,135,292,4.0,1009692890
20356,135,293,4.0,1009691164
20357,135,296,4.0,1009693583
20358,135,300,4.0,1009693815
20359,135,318,5.0,1009693583
20360,135,329,2.0,1009691746
20361,135,349,2.0,1009691292
20362,135,367,4.0,1009692764
20363,135,377,4.0,1009691186
20364,135,380,3.0,1009692038
20365,135,393,3.0,1009693004
20366,135,410,4.0,1009692210
20367,135,420,3.0,1009692393
20368,135,427,3.0,1009691529
20369,135,457,4.0,1009691164
20370,135,466,3.0,1009692159
20371,135,480,5.0,1009692855
20372,135,485,5.0,1009692293
20373,135,514,3.0,1009691948
20374,135,520,3.0,1009692237
20375,135,527,5.0,1009690817
20376,135,551,4.0,1009694763
20377,135,587,4.0,1009691307
20378,135,589,4.0,1009691144
20380,135,593,5.0,1009691122
20381,135,608,4.0,1009691122
